acceleration_rms,jerk_rms,trunk_flexion_deg,arm_elevation_deg,repetition_rate,symmetry_index,load_proxy,duration_s,known_strain_band,sample_id,risk_score,kmeans_cluster,strain_band,dbscan_cluster,is_anomaly,anomaly_score,review_note,pca_1,pca_2,tsne_1,tsne_2
1.033983697190839,0.5283692049050139,32.432459106634376,59.313694197434,8.984993582542444,0.2605944015072227,3.87341789164995,10.726224454069685,medium_strain,M0022,2.350572588878162,2,medium_strain,1,False,0.39306599737625825,Typical movement signature for cluster.,-0.2642555144113308,0.25067846442448133,1.4443934,-0.5616212
1.8338442882574624,1.2578320300307007,49.4675664944118,87.97663293831154,8.280427595958592,0.33274343888292107,9.13121000718068,15.376390138487054,high_strain,M0023,3.6357034206717924,1,high_strain,-1,True,0.49911958256214317,Flag for manual review. High jerk event suggests abrupt movement.,2.8904197047089375,0.43595803078116385,-7.334757,38.12071
0.37150242719186444,0.06527109702613454,17.024004476730553,24.37585588140437,4.0470090307410675,0.10492556887329649,2.405737445747443,4.484543217286737,low_strain,M0024,1.0434684201730449,0,low_strain,0,False,0.4731240993655125,Typical movement signature for cluster.,-3.6008182964977564,-0.8566029084381427,14.474126,-26.831907
1.1606795379245276,0.36976083862163567,29.225715372362885,84.04296233985576,14.310134338480815,0.1797060022704795,4.947626564817954,11.353888877351274,medium_strain,M0025,2.839200785155147,2,medium_strain,-1,False,0.46059360059436194,Typical movement signature for cluster.,0.44768819224102446,1.0943900495427634,-6.249861,1.9282935
1.8120012633970137,1.609258173440333,85.45824537006007,117.61672841772575,10.672456643293781,0.5404661222268803,5.750208383260036,11.333113516870938,high_strain,M0026,4.847021148019626,1,high_strain,-1,True,0.5435856473308068,Flag for manual review. Extreme trunk flexion observed. Sustained elevated arm posture. High jerk event suggests abrupt movement. Asymmetric loading pattern detected.,4.407481092632637,-1.392245461299121,-16.046925,35.015907
0.49221076900790445,0.28531553475778676,18.000506358548485,27.784419664571526,5.569689671011955,0.13610853606346043,4.593168308930595,11.146709804950484,low_strain,M0027,1.3212641440811308,0,low_strain,0,False,0.4237738451195702,Typical movement signature for cluster.,-2.1942383366580036,0.891020879144995,-0.9031859,-20.412498
0.6979108464488372,0.39426239392232154,47.52914362471092,65.15299070176566,9.460286806783222,0.14532484078154845,6.891157722337271,11.636050845535907,medium_strain,M0028,2.7481714734378397,2,medium_strain,1,False,0.42980342197911986,Typical movement signature for cluster.,-0.10683130881768403,1.067667899105082,6.675721,1.0532583
1.1762645423610112,0.9674690967841736,58.52466798356244,87.90960339875024,11.272325810254886,0.35984180974344915,8.805125024204937,16.12017752438084,high_strain,M0029,3.7023952751047826,1,high_strain,-1,False,0.4330359687263149,Typical movement signature for cluster.,2.6974483596620105,1.3750624823608915,-2.8599265,35.962337
0.4215779682588379,0.2976512421372447,19.775963938122597,31.280854186787103,1.8379007915385515,0.1531198193485644,4.2273502141641845,4.932277190167724,low_strain,M0030,1.2735674553157719,0,low_strain,0,False,0.44783184530381226,Typical movement signature for cluster.,-3.0289082207287388,-1.1716928764489287,14.021133,-28.885124
0.7674359643003369,0.5414145915839614,29.576811914368406,57.98652593172948,11.100089189397917,0.28495931451926243,8.098467408114917,13.443529722444234,medium_strain,M0031,2.4558058665308473,2,medium_strain,1,False,0.4471643410926247,Typical movement signature for cluster.,0.473993804289747,1.418717828532832,4.499766,4.022761
1.6636655957569144,0.9990187685728938,66.2798817679706,87.84800665051408,11.646400794890251,0.32420609413597784,10.479167869189705,8.700749855278376,high_strain,M0032,4.038757806675055,1,high_strain,-1,False,0.45657349936073915,Extreme trunk flexion observed.,2.776659417603394,-0.8413027833363923,-8.955111,29.981775
0.4271218730993809,0.39712470934673194,22.50521393238756,53.206461576468016,6.315394444049561,0.07711838977387038,2.433046827101799,5.655985614810368,low_strain,M0033,1.7197137659080735,0,low_strain,0,False,0.43488516740310756,Typical movement signature for cluster.,-2.5008795165174775,-0.6271380160711476,9.072693,-25.700607
1.0617965493242754,0.6392547335256775,32.40855657137003,49.83539160271521,8.565564185752521,0.17700639103713234,4.493289583905129,11.28002367887811,medium_strain,M0034,2.225313205042155,2,medium_strain,1,False,0.4050225352655662,Typical movement signature for cluster.,-0.43350975159160204,0.45105727639819243,4.452076,-0.7464495
1.4139275238893767,0.507567888452342,61.0436672903026,93.00847002525609,12.410558627819924,0.5092967745320967,4.373523446390514,10.344910409464905,high_strain,M0035,3.6930085616852204,1,high_strain,-1,False,0.4714861949257939,Extreme trunk flexion observed. Asymmetric loading pattern detected.,2.1145187673846486,-0.329854364561076,-13.055733,33.303932
0.26020867206552695,0.4275949048053509,20.21013967620395,43.46583985843404,3.97230140926077,0.17255054759864843,3.5684715559890385,8.465756040274337,low_strain,M0036,1.4954489235370154,0,low_strain,0,False,0.42211890761094395,Typical movement signature for cluster.,-2.3774576608987124,-0.0984733238334821,5.1816635,-19.995419
0.8632549182850761,0.4291316629364866,36.819770558077174,60.16972961057169,9.26678772870699,0.3099894548146177,3.912195877032386,10.187477424201056,medium_strain,M0037,2.4180899673175626,2,medium_strain,1,False,0.3948907750300054,Typical movement signature for cluster.,-0.25814738159651635,0.18692037071472295,0.3133626,-0.59955394
1.116410589661236,0.7719949968877424,60.02306191831194,103.82139266679448,11.52513732223345,0.48631684723495916,10.213587965133053,14.357096187292173,high_strain,M0038,4.018228407614487,1,high_strain,-1,False,0.4541781898458393,Extreme trunk flexion observed. Sustained elevated arm posture. Asymmetric loading pattern detected.,3.1314960280209667,0.8824756549166187,-5.508621,35.6057
0.7293183720415302,0.2594838311133956,5.978866247600916,51.04254361517141,4.1761410242777135,0.14431521777372133,3.809550684860527,4.795480917882149,low_strain,M0039,1.40611767319532,0,low_strain,0,False,0.47836838031249707,Typical movement signature for cluster.,-2.680544842975029,-1.1152017134785275,12.245578,-28.790613
0.5637955300609834,0.4388209193964407,41.517092848135945,68.29025411375325,9.052548358657107,0.16523404696645802,2.034844845051034,10.635883963475955,medium_strain,M0040,2.451997207077162,2,medium_strain,-1,False,0.43281977180111986,Typical movement signature for cluster.,-0.8893581638718853,0.6189728704468637,9.350115,-2.3638754
1.3810648697776546,1.0463516527198287,59.38241432058682,102.64186319526195,12.00426502305315,0.42240517644811737,7.090653474260235,11.497088041271915,high_strain,M0041,3.968809186955352,1,high_strain,-1,False,0.4187308103110342,Sustained elevated arm posture.,2.8127410016150396,-0.20159545487299788,-11.499631,31.996586
0.5484634170500903,0.24062588277754282,21.127003534392678,32.34161208084621,4.788424098809365,0.17318076168096294,0.5069396289458441,5.4070553438504785,low_strain,M0042,1.27886436109388,0,low_strain,0,False,0.43854208274291606,Typical movement signature for cluster.,-2.9980221350933345,-0.9762749703293436,14.135941,-24.918945
0.4466214208242712,0.4550429783782753,43.99547119782192,58.581391203409105,8.895580163883704,0.31535304980264756,7.491529198401537,10.327155163184651,medium_strain,M0043,2.5841615760002385,2,medium_strain,1,False,0.4348601968636961,Typical movement signature for cluster.,-0.01655767891743736,0.47680044144853495,-2.7406957,1.645689
1.2584214164085723,1.1636454601224915,58.92126658434109,80.27642486641552,10.192319225162782,0.2615570789947987,6.723732292532695,10.997553273391599,high_strain,M0044,3.50898873731988,1,high_strain,-1,False,0.42267644765250934,Typical movement signature for cluster.,1.785298892803737,-0.21126726690017994,-5.4033914,25.50173
0.656492379739918,0.14178184846229602,20.356964809559514,24.594560608424658,5.8544547592337635,0.13475653397249096,0.6690941741524696,9.85659398313697,low_strain,M0045,1.1820933048197897,0,low_strain,0,False,0.4402689024449238,Typical movement signature for cluster.,-2.7463394390074094,0.45154037549449005,-0.032124218,-23.336393
0.7345759618602312,0.40023466241944344,32.76573378649955,67.134685288339,8.121511318127189,0.26971972013694884,6.042882780893265,13.801654138820417,medium_strain,M0046,2.44877448671361,2,medium_strain,1,False,0.4036748734998542,Typical movement signature for cluster.,-0.0416192102251666,1.3296981818376268,5.5571146,3.3834448
0.9550912802939391,1.112100034982957,54.685118279027456,107.60429422408328,12.343429649001434,0.3695089975837324,9.197551788092591,17.46283516835364,high_strain,M0047,3.948647077293077,1,high_strain,-1,False,0.4799591907607266,Sustained elevated arm posture.,3.1489630858512836,1.8305027635424473,-2.2052805,36.770023
0.4583257362159335,0.2960190593317076,24.457440944798314,26.543389672326526,5.5995266707128595,0.13896548608184575,2.8139082114575538,6.333262388101188,low_strain,M0048,1.3566982567282264,0,low_strain,0,False,0.4064857345103555,Typical movement signature for cluster.,-2.6969718407766003,-0.5147252326882408,11.338684,-25.52909
0.48832265024139326,0.3935662241814549,34.330597720485336,58.48170096021486,12.374462324859033,0.31635960219443787,4.056863325487559,11.369271131127393,medium_strain,M0049,2.354708675532581,2,medium_strain,-1,False,0.4471611201626998,Typical movement signature for cluster.,-0.21010717095227405,1.0087336180739752,-0.7069131,4.7346144
1.217439955631179,0.9533586168947688,64.19171116975393,87.25038122562378,13.84047337201559,0.2886449419086077,8.512678124724538,19.27348643446833,high_strain,M0050,3.8599138446859538,1,high_strain,-1,False,0.48869392160170266,Extreme trunk flexion observed.,3.0963434183951417,2.5542336293086274,-1.1456703,36.536713
0.6219857407927407,0.28915201781732086,21.48466257197878,34.43216805607308,4.693266353904432,0.10882070413098323,2.930301358957553,6.296925621628464,low_strain,M0051,1.4202752194703736,0,low_strain,0,False,0.40634761868045427,Typical movement signature for cluster.,-2.6908693655820652,-0.6233480766991382,11.058247,-26.033068
0.9179977456880104,0.6431819330838802,46.682296035567276,66.39837688684676,7.927502532888616,0.27723793475852176,5.036990416680381,12.838867813662873,medium_strain,M0052,2.7559680023640123,2,medium_strain,1,False,0.398310764165453,Typical movement signature for cluster.,0.387430721278907,0.665855255103364,3.473026,1.3010861
1.206166379013898,0.5616538408776804,43.04939169772795,111.09407121739473,13.46940696033771,0.3224415813372168,5.494993087918206,3.6993192540433775,high_strain,M0053,3.598345524617683,2,medium_strain,-1,True,0.5238182137680658,Flag for manual review. Sustained elevated arm posture.,1.0638911181113853,-1.5918258825788867,-12.59054,25.996801
0.7404498014696883,0.3234884271463648,14.642566283703063,39.650802095003066,2.1902749646100026,0.1281070654920946,2.5994774730157384,7.827798696357903,low_strain,M0054,1.3104543445407373,0,low_strain,0,False,0.4343244068891511,Typical movement signature for cluster.,-2.738251138091411,-0.5273919061997027,3.6255682,-27.752321
0.8751432361977683,0.6435656425351196,32.49302174215393,72.77378490092657,11.757873895247982,0.19179102882091525,4.168456516428161,13.839460840800582,medium_strain,M0055,2.6172627706966023,2,medium_strain,-1,False,0.43409142520968375,Typical movement signature for cluster.,0.2788536262952015,1.4619687270940624,3.3455913,5.3897467
1.5888407062546426,0.840343571859407,72.55045576270712,93.84080143527633,12.068103411309929,0.5051774417335924,7.7764590451116575,9.364858131410116,high_strain,M0056,4.158823759671164,1,high_strain,-1,False,0.4564474628187676,Extreme trunk flexion observed. Asymmetric loading pattern detected.,3.069265914782456,-0.9050229231517939,-11.840083,33.59217
0.5042800740771767,0.12342409278194857,21.82482541590673,29.61228682382257,7.066062789320414,0.044229587803981146,1.7134342248958312,4.627063697531796,low_strain,M0057,1.3054154132996436,0,low_strain,0,False,0.47577884374868257,Typical movement signature for cluster.,-3.22230097215385,-0.6127583142260516,16.647219,-24.966013
0.8596265441774309,0.5249082724370343,35.97297944841588,60.08978154343927,8.906776481239888,0.18948783748341352,6.560274461348576,12.15666492596371,medium_strain,M0058,2.481393873139601,2,medium_strain,1,False,0.38973587742683624,Typical movement signature for cluster.,-0.09059823787553889,0.936862612466067,5.3938613,1.7839248
1.402437357405278,0.9733552401455587,78.35073302731067,90.78068160526486,10.824416919663932,0.3197177935714098,6.435474658844326,8.51547899471699,high_strain,M0059,4.074545988817092,1,high_strain,-1,False,0.4548627891498321,Extreme trunk flexion observed.,2.242470326900236,-0.974404013652722,-6.771515,27.035126
0.8374621168241934,0.4039795371180235,33.57387365155779,56.72163196678546,5.092055705393891,0.2303294682209035,3.4001845640199635,9.478825344601894,low_strain,M0060,2.125611355693345,2,medium_strain,0,False,0.3973518768330879,Typical movement signature for cluster.,-1.1705291650829222,-0.186737861294709,4.2665095,-12.916385
0.861925729931901,0.4240427298917145,39.518747142699546,44.54213017690653,11.172372200024341,0.32487699910356593,5.1212239985455525,11.408635844597683,medium_strain,M0061,2.3456976231915596,2,medium_strain,1,False,0.4209745085815216,Typical movement signature for cluster.,0.046704440371259655,0.7118365434470342,0.8561222,5.4985194
1.025603514741627,0.8671197943726167,47.27866978573141,102.00155075682922,15.894052367645587,0.28587082244565587,6.825073191829615,12.659255431267805,high_strain,M0062,3.678603197611261,1,high_strain,-1,False,0.4732850447056389,Sustained elevated arm posture.,2.192118873844084,1.0607526933961833,-2.5202377,31.113205
0.30331508249521166,0.30490361223069423,28.927793104878653,18.48240851820733,2.694075427677502,0.12305573574156647,1.979411587144589,9.62520257550729,low_strain,M0063,1.1681666184726547,0,low_strain,0,False,0.485941108576759,Typical movement signature for cluster.,-2.9922395655902267,0.22080297449612005,1.4672703,-24.589808
0.9774721431800407,1.1410921038969588,46.80035868564405,96.74764540463966,7.24482492712616,0.4245266485343866,6.311697416206798,12.407316205842342,medium_strain,M0064,3.3836066115791907,1,high_strain,-1,False,0.443373667704371,Typical movement signature for cluster.,1.776200851795817,-0.18685218541900225,-14.795331,29.364557
2.630659873137905,1.762001331642291,57.55854825606676,117.61245971650102,12.031617947688853,0.5673143904684488,11.402357698042128,10.76617321960472,high_strain,M0065,4.7701347166242645,1,high_strain,-1,True,0.5939344333950619,Flag for manual review. Sustained elevated arm posture. High jerk event suggests abrupt movement. Asymmetric loading pattern detected.,5.456674484312745,-1.7490255921357345,-17.1127,36.335724
0.613517116776401,0.1759413947487567,3.523318014423058,51.109369950118946,9.588790314692606,0.12378922938202674,0.5631619593798147,7.379032047608113,low_strain,M0066,1.3448876214473071,0,low_strain,-1,False,0.48365248757124685,Typical movement signature for cluster.,-2.5898220796855975,0.12640037736439888,6.348876,-27.21272
0.7896121854364389,0.39412567413094124,42.63648913981182,68.29408850343303,5.511188760361387,0.2919518039016933,8.579027472918836,10.929900831092649,medium_strain,M0067,2.703283125190336,2,medium_strain,-1,False,0.45445429666670994,Typical movement signature for cluster.,0.07735586118992094,0.2921531494727632,2.8530517,-5.315997
2.1493487886910305,1.8680916129331167,58.58592285942994,113.1850335510074,10.640979311181818,0.6924540211457417,8.151654532390085,16.670085311134656,high_strain,M0068,4.497016250211191,1,high_strain,-1,True,0.6137684694386407,Flag for manual review. Sustained elevated arm posture. High jerk event suggests abrupt movement. Asymmetric loading pattern detected.,5.458337750601529,-0.38756715988857493,-18.077415,35.14295
0.4111449954856079,0.11080373508302369,17.894623041135326,25.975769052074874,4.383786310405012,0.13673648921259518,0.7943477839844828,4.768683321358644,low_strain,M0069,1.0553971909002862,0,low_strain,0,False,0.4517338902496344,Typical movement signature for cluster.,-3.5350381561538797,-0.9200567087257747,14.16536,-24.348642
0.736365008612851,0.19093579214512063,44.27875229286508,65.26843706329088,7.072250351927032,0.1709901873365055,6.753711844471505,11.373376556401073,medium_strain,M0070,2.5860338774584113,2,medium_strain,-1,False,0.42943213163547306,Typical movement signature for cluster.,-0.5263002649471143,0.8890379595808031,7.269973,0.959929
1.364722686267503,0.9956339477704887,61.87703141262015,89.6630089784801,13.296906907841741,0.4300068160998523,11.00345001713039,10.540295827815603,high_strain,M0071,4.0084857764525745,1,high_strain,-1,False,0.43592778442261537,Extreme trunk flexion observed.,3.1594726469371945,-0.19069697046754006,-9.0661545,32.90045
0.3898986036676866,0.2364592527056038,15.12538097452812,42.90801721178989,7.697073992534118,0.121646380274028,2.075226272206909,8.628154447739599,low_strain,M0072,1.4188011016941176,0,low_strain,0,False,0.40445298026128845,Typical movement signature for cluster.,-2.5005920545561824,0.40361360137749414,5.8782043,-25.21649
0.9723285845023824,0.23475117931333345,31.38635962466484,52.61100399246265,3.8592879752277103,0.19218169333787177,4.127265826231111,9.997238363702925,medium_strain,M0073,2.0019744488877045,0,low_strain,-1,False,0.42434896747975975,Typical movement signature for cluster.,-1.422195501235412,0.015912487790102865,4.1600585,-13.244206
1.2260866567380455,0.7344535303511923,57.43045458786471,106.68843070017888,9.352890604547209,0.3071540092862841,9.617097918548447,11.379698875953759,high_strain,M0074,3.892935389405487,1,high_strain,-1,False,0.4259896668482715,Sustained elevated arm posture.,2.132340148194606,0.15533400334962466,-6.7078166,30.589546
0.4483623849845644,0.35016636480895674,11.789531315756154,34.879153492117325,4.620757974146318,0.09136436303583478,0.9365220521313116,9.371498070549324,low_strain,M0075,1.1195723111276998,0,low_strain,0,False,0.4381095435933126,Typical movement signature for cluster.,-2.9951968454221656,0.27001464986683743,3.3442872,-24.643885
0.6564351549364272,0.5365349488307335,47.02415085879442,34.63114585553693,5.506722620193347,0.19462681348628394,7.6917683000804935,11.206467457298242,medium_strain,M0076,2.2224713438650796,2,medium_strain,-1,False,0.45282705676174956,Typical movement signature for cluster.,-0.6367516442439839,0.5006443238711697,6.1899824,-1.5616108
1.0291645977922292,0.7184835424513053,62.4781371672271,92.81584063309626,12.707225401501079,0.36498632072572385,9.056287452909254,12.442733437734306,high_strain,M0077,3.832258442339344,1,high_strain,-1,False,0.4242411530007023,Extreme trunk flexion observed.,2.389548542242088,0.7260533157299516,-4.6327252,31.131098
0.5468409938333365,0.11801280056082303,4.5163886679548675,45.01745397651507,7.1379051678714855,0.09917507921946651,0.6401645934543714,8.198069642014401,low_strain,M0078,1.1716744143302917,0,low_strain,0,False,0.4735305577003464,Typical movement signature for cluster.,-2.994103143644288,0.2757422270894493,6.082192,-26.752813
1.1076151235894902,0.6222816600942032,35.02626642731444,51.282432540981645,8.52290258334131,0.2320441177668846,3.977398141406776,15.621889127158216,medium_strain,M0079,2.298241875265889,2,medium_strain,-1,False,0.4422407724908515,Typical movement signature for cluster.,0.10535419930545388,1.5108723321436863,6.786315,5.617722
1.5299307103821942,0.7542469283943571,66.5501932429728,100.95476973297062,12.473600373248917,0.4799732213635022,9.770742285722555,14.07203986165214,high_strain,M0080,4.202705622216327,1,high_strain,-1,False,0.4587167134728025,Extreme trunk flexion observed. Sustained elevated arm posture. Asymmetric loading pattern detected.,3.520364370730872,0.6541803272788869,-9.21041,35.396873
0.4908949689602527,0.10163888702858168,18.501726464463342,29.43808041150875,2.696286276247963,0.207272664772033,4.228995340885703,10.718441200591224,low_strain,M0081,1.2397641964141737,0,low_strain,0,False,0.46155423507463467,Typical movement signature for cluster.,-2.4904672487144346,0.5260658143380418,0.60183567,-19.033045
2.275121003697956,1.2188139348838707,53.27220789692291,71.44057435101351,9.29398260899768,0.488072594722065,3.546021824748303,10.372007220458508,medium_strain,M0082,3.399644402236686,1,high_strain,-1,True,0.5263352053154335,Flag for manual review. High jerk event suggests abrupt movement. Asymmetric loading pattern detected.,2.498925098123454,-1.5245064976815388,-15.850174,32.155605
2.418126473742488,1.422694867960183,79.85003169668013,95.10592749873041,8.749305814369077,0.6202978624844071,9.28252931986647,6.997218968169382,high_strain,M0083,4.600517259717571,1,high_strain,-1,True,0.595296712607628,Flag for manual review. Extreme trunk flexion observed. High jerk event suggests abrupt movement. Asymmetric loading pattern detected.,4.376137468763295,-2.918182876475653,-16.253672,36.78956
0.3199561407170327,0.31446049047503577,20.275680206190977,47.87331111605066,6.97996337061575,0.13471085373875313,1.2557941211391306,7.361786805978205,low_strain,M0084,1.543914889506559,0,low_strain,0,False,0.4122357101676837,Typical movement signature for cluster.,-2.547789677948339,-0.10563099687330137,6.817588,-25.106867
0.7876666807376953,0.46909482486912824,40.02307851975919,55.952507103072676,7.2438678325492525,0.26868717005820636,4.8970111298061925,11.11026097244588,medium_strain,M0085,2.377841187863287,2,medium_strain,1,False,0.38592637223426,Typical movement signature for cluster.,-0.3985830275089699,0.37999242748643963,3.286765,-0.19196816
1.0293256197598537,0.8333765977042259,72.37776939916462,75.73088682171998,6.843360212264831,0.23105238774059908,8.558219893153339,12.086568378491556,high_strain,M0086,3.5653708132722493,1,high_strain,-1,False,0.4680307397835629,Extreme trunk flexion observed.,1.404327040151454,0.2514203179685117,-3.582687,24.20688
0.5957027794714203,0.02,20.37560324658494,50.614382018035734,2.9699946231949146,0.12480773952840421,1.747108082771379,6.211307907844942,low_strain,M0087,1.4915685035747512,0,low_strain,0,False,0.4725710657288653,Typical movement signature for cluster.,-3.0246662997171048,-0.6547252235773369,9.053268,-20.69683
1.0483976453895207,0.807234134568253,35.312486199678816,84.86072256877364,8.57115295396925,0.35522146160206486,5.360052025519762,10.82764456511536,medium_strain,M0088,2.915452223773545,2,medium_strain,1,False,0.41159511346172123,Typical movement signature for cluster.,0.8256915276009822,-0.14200747654753182,-0.6604782,0.9936623
